-1.716853485107421875e+02,1.806362304687500000e+02
-1.060844345092773438e+02,5.343675537109375000e+02
9.598095703125000000e+01,1.404219970703125000e+02
9.392900466918945312e+00,-2.045616912841796875e+01
6.909626007080078125e+01,9.292357635498046875e+01
