6.589307439128672286e+02,2.264794171702231779e+03
3.641117316127659365e+02,2.806266900044942759e+03
2.580419934185710645e+03,1.243042902186656420e+03
1.359051700401024164e+03,1.156965719702208389e+03
1.603443228692316097e+03,1.616117590559151267e+03
