3.905317187309265137e-01,7.779906272888183594e+00
9.723198413848876953e-01,2.650886058807373047e+00
2.221916675567626953e+00,1.320358753204345703e+00
9.318531155586242676e-01,3.036494851112365723e-01
9.909476041793823242e-01,3.643135428428649902e-01
