1.252803814601898193e+04,1.097613930511474609e+04
1.361743657398223877e+04,1.438506712341308594e+04
2.364480203056335449e+04,3.846471907615661621e+04
3.691841720867156982e+04,3.863970013332366943e+04
4.096662379837036133e+04,4.096940521812438965e+04
